"Município";"População de 15 anos ou mais"
"431505 PORTO MAUA";2114
"431507 PORTO VERA CRUZ";1828
"431510 PORTO XAVIER";7971
"431513 POUSO NOVO";1581
"431514 PRESIDENTE LUCENA";1543
"431515 PROGRESSO";4614
"431517 PROTASIO ALVES";1659
"431520 PUTINGA";3492
"431530 QUARAI";17385
"431532 QUEVEDOS";1934
"431535 QUINZE DE NOVEMBRO";2735
"431540 REDENTORA";5491
"431545 RELVADO";1840
"431550 RESTINGA SECA";12118
"431555 RIO DOS INDIOS";3290
"431560 RIO GRANDE";137316
"431570 RIO PARDO";27718
"431575 RIOZINHO";2988
"431580 ROCA SALES";7406
"431590 RODEIO BONITO";4164
"431600 ROLANTE";12984
"431610 RONDA ALTA";7341
"431620 RONDINHA";4731
"431630 ROQUE GONZALES";5665
"431640 ROSARIO DO SUL";30039
"431642 SAGRADA FAMILIA";1875
"431643 SALDANHA MARINHO";2426
"431645 SALTO DO JACUI";8690
"431647 SALVADOR DAS MISSOES";2011
"431650 SALVADOR DO SUL";5170
"431660 SANANDUVA";11158
"431670 SANTA BARBARA DO SUL";7203
"431675 SANTA CLARA DO SUL";3724
"431680 SANTA CRUZ DO SUL";80750
"431690 SANTA MARIA";181270
"431695 SANTA MARIA DO HERVAL";4558
"431700 SANTANA DA BOA VISTA";6538
"431710 SANT'ANA DO LIVRAMENTO";65432
"431720 SANTA ROSA";47154
"431725 SANTA TEREZA";1383
"431730 SANTA VITORIA DO PALMAR";24119
"431740 SANTIAGO";38661
"431750 SANTO ANGELO";55945
"431755 SANTO ANTONIO DO PALMA";1683
"431760 SANTO ANTONIO DA PATRULHA";27618
"431770 SANTO ANTONIO DAS MISSOES";9208
"431775 SANTO ANTONIO DO PLANALTO";1473
"431780 SANTO AUGUSTO";10484
"431790 SANTO CRISTO";11119
"431795 SANTO EXPEDITO DO SUL";1993
"431800 SAO BORJA";45780
"431805 SAO DOMINGOS DO SUL";2124
"431810 SAO FRANCISCO DE ASSIS";15378
"431820 SAO FRANCISCO DE PAULA";14061
"431830 SAO GABRIEL";45930
"431840 SAO JERONIMO";14949
"431842 SAO JOAO DA URTIGA";3741
"431843 SAO JOAO DO POLESINE";2111
"431844 SAO JORGE";2212
"431845 SAO JOSE DAS MISSOES";2152
"431846 SAO JOSE DO HERVAL";1745
"431848 SAO JOSE DO HORTENCIO";2586
"431849 SAO JOSE DO INHACORA";1830
"431850 SAO JOSE DO NORTE";17371
"431860 SAO JOSE DO OURO";5304
"431862 SAO JOSE DOS AUSENTES";2107
"431870 SAO LEOPOLDO";138874
"431880 SAO LOURENCO DO SUL";33015
"431890 SAO LUIZ GONZAGA";28146
"431900 SAO MARCOS";14174
"431910 SAO MARTINHO";4868
"431912 SAO MARTINHO DA SERRA";2489
"431915 SAO MIGUEL DAS MISSOES";5458
"431920 SAO NICOLAU";4441
"431930 SAO PAULO DAS MISSOES";5299
"431935 SAO PEDRO DA SERRA";1990
"431937 SAO PEDRO DO BUTIA";2175
"431940 SAO PEDRO DO SUL";12896
"431950 SAO SEBASTIAO DO CAI";14611
"431960 SAO SEPE";18291
"431970 SAO VALENTIM";3055
"431971 SAO VALENTIM DO SUL";1719
"431973 SAO VALERIO DO SUL";1752
"431975 SAO VENDELINO";1288
"431980 SAO VICENTE DO SUL";5964
"431990 SAPIRANGA";48868
"432000 SAPUCAIA DO SUL";88324
"432010 SARANDI";13257
"432020 SEBERI";8242
"432023 SEDE NOVA";2357
"432026 SEGREDO";4908
"432030 SELBACH";3661
"432032 SENADOR SALGADO FILHO";2170
"432035 SENTINELA DO SUL";3574
"432040 SERAFINA CORREA";8280
"432045 SERIO";2013
"432050 SERTAO";5531
"432055 SERTAO SANTANA";3912
"432057 SETE DE SETEMBRO";1836
"432060 SEVERIANO DE ALMEIDA";3115
"432065 SILVEIRA MARTINS";2047
"432067 SINIMBU";7611
"432070 SOBRADINHO";11819
"432080 SOLEDADE";21059
"432085 TABAI";2695
"432090 TAPEJARA";11146
"432100 TAPERA";7772
"432110 TAPES";11679
"432120 TAQUARA";38270
"432130 TAQUARI";19000
"432132 TAQUARUCU DO SUL";2155
"432135 TAVARES";4106
"432140 TENENTE PORTELA";10053
"432143 TERRA DE AREIA";8231
"432145 TEUTONIA";17370
"432147 TIRADENTES DO SUL";5491
"432149 TOROPI";2475
"432150 TORRES";22326
"432160 TRAMANDAI";21645
"432162 TRAVESSEIRO";1889
"432163 TRES ARROIOS";2504
"432166 TRES CACHOEIRAS";6998
"432170 TRES COROAS";14177
"432180 TRES DE MAIO";18040
"432183 TRES FORQUILHAS";2389
"432185 TRES PALMEIRAS";3300
"432190 TRES PASSOS";18455
"432195 TRINDADE DO SUL";4140
"432200 TRIUNFO";15758
"432210 TUCUNDUVA";4875
"432215 TUNAS";2938
"432218 TUPANCI DO SUL";1274
"432220 TUPANCIRETA";15143
"432225 TUPANDI";2203
"432230 TUPARENDI";7337
"432232 TURUCU";2705
"432234 UBIRETAMA";2026
"432235 UNIAO DA SERRA";1527
"432237 UNISTALDA";1905
"432240 URUGUAIANA";87686
"432250 VACARIA";41464
"432252 VALE VERDE";2427
"432253 VALE DO SOL";7893
"432254 VALE REAL";3272
"432255 VANINI";1422
"432260 VENANCIO AIRES";45819
"432270 VERA CRUZ";15807
"432280 VERANOPOLIS";15128
"432285 VESPASIANO CORREA";1781
"432290 VIADUTOS";4568
"432300 VIAMAO";159648
"432310 VICENTE DUTRA";4162
"432320 VICTOR GRAEFF";2963
"432330 VILA FLORES";2339
"432335 VILA LANGARO";1716
"432340 VILA MARIA";3237
"432345 VILA NOVA DO SUL";3173
"432350 VISTA ALEGRE";2125
"432360 VISTA ALEGRE DO PRATA";1279
"432370 VISTA GAUCHA";1992
"432375 VITORIA DAS MISSOES";3007
"432380 XANGRI-LA";5614
"500020 AGUA CLARA";7019
"500025 ALCINOPOLIS";2506
"500060 AMAMBAI";19323
"500070 ANASTACIO";15398
"500080 ANAURILANDIA";5394
"500085 ANGELICA";5136
"500090 ANTONIO JOAO";4721
"500100 APARECIDA DO TABOADO";13240
"500110 AQUIDAUANA";29671
"500124 ARAL MOREIRA";4790
"500150 BANDEIRANTES";4393
"500190 BATAGUASSU";11076
"500200 BATAYPORA";7146
"500210 BELA VISTA";14175
"500215 BODOQUENA";5410
"500220 BONITO";11364
"500230 BRASILANDIA";7991
"500240 CAARAPO";13800
"500260 CAMAPUA";11346
"500270 CAMPO GRANDE";471216
"500280 CARACOL";2948
"500290 CASSILANDIA";14697
"500295 CHAPADAO DO SUL";7694
"500310 CORGUINHO";2482
"500315 CORONEL SAPUCAIA";7788
"500320 CORUMBA";62419
"500325 COSTA RICA";10622
"500330 COXIM";21149
"500345 DEODAPOLIS";8024
"500348 DOIS IRMAOS DO BURITI";5837
"500350 DOURADINA";3248
"500370 DOURADOS";113744
"500375 ELDORADO";7148
"500380 FATIMA DO SUL";13906
"500400 GLORIA DE DOURADOS";7313
"500410 GUIA LOPES DA LAGUNA";7378
"500430 IGUATEMI";8154
"500440 INOCENCIA";5396
"500450 ITAPORA";11632
"500460 ITAQUIRAI";9456
"500470 IVINHEMA";15228
"500480 JAPORA";3310
"500490 JARAGUARI";3676
"500500 JARDIM";15068
"500510 JATEI";2813
"500515 JUTI";3185
"500520 LADARIO";9861
"500525 LAGUNA CARAPA";3583
"500540 MARACAJU";17160
"500560 MIRANDA";14611
"500568 MUNDO NOVO";10861
"500570 NAVIRAI";24952
"500580 NIOAQUE";9834
"500600 NOVA ALVORADA DO SUL";6425
"500620 NOVA ANDRADINA";24810
"500625 NOVO HORIZONTE DO SUL";3976
"500630 PARANAIBA";27448
"500635 PARANHOS";5671
"500640 PEDRO GOMES";5845
"500660 PONTA PORA";38974
"500690 PORTO MURTINHO";8162
"500710 RIBAS DO RIO PARDO";9935
"500720 RIO BRILHANTE";14432
"500730 RIO NEGRO";3677
"500740 RIO VERDE DE MATO GROSSO";12443
"500750 ROCHEDO";2957
"500755 SANTA RITA DO PARDO";4324
"500769 SAO GABRIEL DO OESTE";11438
"500770 SETE QUEDAS";7267
"500780 SELVIRIA";4197
"500790 SIDROLANDIA";14933
"500793 SONORA";6208
"500795 TACURU";5143
"500797 TAQUARUSSU";2522
"500800 TERENOS";7820
"500830 TRES LAGOAS";56083
"500840 VICENTINA";4317
"510010 ACORIZAL";3910
"510020 AGUA BOA";10643
"510025 ALTA FLORESTA";31751
"510030 ALTO ARAGUAIA";7990
"510035 ALTO BOA VISTA";3890
"510040 ALTO GARCAS";5920
"510050 ALTO PARAGUAI";5686
"510060 ALTO TAQUARI";2778
"510080 APIACAS";4256
"510100 ARAGUAIANA";2351
"510120 ARAGUAINHA";924
"510125 ARAPUTANGA";8980
"510130 ARENAPOLIS";7915
"510140 ARIPUANA";17276
"510160 BARAO DE MELGACO";5123
"510170 BARRA DO BUGRES";16766
"510180 BARRA DO GARCAS";35543
"510190 BRASNORTE";6134
"510250 CACERES";57149
"510260 CAMPINAPOLIS";6893
"510263 CAMPO NOVO DO PARECIS";10821
"510267 CAMPO VERDE";11308
"510268 CAMPOS DE JULIO";1841
"510269 CANABRAVA DO NORTE";2910
"510270 CANARANA";9538
"510279 CARLINDA";8174
"510285 CASTANHEIRA";4965
"510300 CHAPADA DOS GUIMARAES";10381
"510305 CLAUDIA";6670
"510310 COCALINHO";3419
"510320 COLIDER";19596
"510330 COMODORO";9491
"510335 CONFRESA";11011
"510337 COTRIGUACU";4708
"510340 CUIABA";339937
"510345 DENISE";4813
"510350 DIAMANTINO";12061
"510360 DOM AQUINO";5667
"510370 FELIZ NATAL";4038
"510380 FIGUEIROPOLIS D'OESTE";2984
"510385 GAUCHA DO NORTE";2187
"510390 GENERAL CARNEIRO";2696
"510395 GLORIA D'OESTE";2381
"510410 GUARANTA DO NORTE";18070
"510420 GUIRATINGA";8814
"510450 INDIAVAI";1407
"510455 ITAUBA";5393
"510460 ITIQUIRA";5825
"510480 JACIARA";15517
"510490 JANGADA";4422
"510500 JAURU";8311
"510510 JUARA";20027
"510515 JUINA";24681
"510517 JURUENA";3472
"510520 JUSCIMEIRA";8220
"510523 LAMBARI D'OESTE";3080
"510525 LUCAS DO RIO VERDE";12963
"510530 LUCIARA";1406
"510550 VILA BELA DA SANTISSIMA TRINDADE";7713
"510558 MARCELANDIA";9055
"510560 MATUPA";7191
"510562 MIRASSOL D'OESTE";15709
"510590 NOBRES";9631
"510600 NORTELANDIA";4821
"510610 NOSSA SENHORA DO LIVRAMENTO";8448
"510615 NOVA BANDEIRANTES";4555
"510618 NOVA LACERDA";2179
"510620 NOVA BRASILANDIA";3759
"510621 NOVA CANAA DO NORTE";7438
"510622 NOVA MUTUM";9346
"510623 NOVA OLIMPIA";8598
"510624 NOVA UBIRATA";2266
"510625 NOVA XAVANTINA";12357
"510626 NOVO MUNDO";2896
"510627 NOVO HORIZONTE DO NORTE";2245
"510628 NOVO SAO JOAQUIM";5979
"510629 PARANAITA";6755
"510630 PARANATINGA";9632
"510637 PEDRA PRETA";8940
"510642 PEIXOTO DE AZEVEDO";14609
"510645 PLANALTO DA SERRA";1863
"510650 POCONE";20096
"510665 PONTAL DO ARAGUAIA";2669
"510670 PONTE BRANCA";1522
"510675 PONTES E LACERDA";28624
"510677 PORTO ALEGRE DO NORTE";5515
"510680 PORTO DOS GAUCHOS";3650
"510682 PORTO ESPERIDIAO";6395
"510685 PORTO ESTRELA";2997
"510700 POXOREO";13667
"510704 PRIMAVERA DO LESTE";26859
"510706 QUERENCIA";4502
"510710 SAO JOSE DOS QUATRO MARCOS";13696
"510715 RESERVA DO CABACAL";1679
"510718 RIBEIRAO CASCALHEIRA";5947
"510719 RIBEIRAOZINHO";1377
"510720 RIO BRANCO";3563
"510724 SANTA CARMEM";1900
"510726 SANTO AFONSO";2017
"510729 SAO JOSE DO POVO";2116
"510730 SAO JOSE DO RIO CLARO";8138
"510735 SAO JOSE DO XINGU";3560
"510740 SAO PEDRO DA CIPA";2402
"510760 RONDONOPOLIS";103513
"510770 ROSARIO OESTE";12154
"510775 SALTO DO CEU";3139
"510777 SANTA TEREZINHA";3775
"510780 SANTO ANTONIO DO LEVERGER";9961
"510785 SAO FELIX DO ARAGUAIA";6820
"510787 SAPEZAL";4973
"510790 SINOP";49343
"510792 SORRISO";23623
"510794 TABAPORA";7022
"510795 TANGARA DA SERRA";39634
"510800 TAPURAH";6554
"510805 TERRA NOVA DO NORTE";8665
"510810 TESOURO";2204
"510820 TORIXOREU";3417
"510830 UNIAO DO SUL";2482
"510840 VARZEA GRANDE";145734
"510850 VERA";5448
"510860 VILA RICA";9556
"510880 NOVA GUARITA";3695
"510885 NOVA MARILANDIA";1684
"510890 NOVA MARINGA";2374
"510895 NOVA MONTE VERDE";4475
"520005 ABADIA DE GOIAS";3367
"520010 ABADIANIA";7949
"520013 ACREUNA";12712
"520015 ADELANDIA";1755
"520017 AGUA FRIA DE GOIAS";2856
"520020 AGUA LIMPA";1539
"520025 AGUAS LINDAS DE GOIAS";64017
"520030 ALEXANIA";13776
"520050 ALOANDIA";1621
"520055 ALTO HORIZONTE";1827
"520060 ALTO PARAISO DE GOIAS";3779
"520080 ALVORADA DO NORTE";4999
"520082 AMARALINA";1722
"520085 AMERICANO DO BRASIL";3587
"520090 AMORINOPOLIS";3072
"520110 ANAPOLIS";205039
"520120 ANHANGUERA";666
"520130 ANICUNS";13476
"520140 APARECIDA DE GOIANIA";226348
"520145 APARECIDA DO RIO DOCE";1692
"520150 APORE";2398
"520160 ARACU";2968
"520170 ARAGARCAS";11614
"520180 ARAGOIANIA";4549
"520215 ARAGUAPAZ";5056
"520235 ARENOPOLIS";2858
"520250 ARUANA";3330
"520260 AURILANDIA";3144
"520280 AVELINOPOLIS";1847
"520310 BALIZA";1604
"520320 BARRO ALTO";4319
"520330 BELA VISTA DE GOIAS";13847
"520340 BOM JARDIM DE GOIAS";5868
"520350 BOM JESUS DE GOIAS";11455
"520355 BONFINOPOLIS";3731
"520357 BONOPOLIS";1701
"520360 BRAZABRANTES";1946
"520380 BRITANIA";3688
"520390 BURITI ALEGRE";6426
"520393 BURITI DE GOIAS";1914
"520396 BURITINOPOLIS";2067
"520400 CABECEIRAS";4524
"520410 CACHOEIRA ALTA";6278
"520420 CACHOEIRA DE GOIAS";1049
"520425 CACHOEIRA DOURADA";6134
"520430 CACU";7502
"520440 CAIAPONIA";10176
"520450 CALDAS NOVAS";34563
"520455 CALDAZINHA";2065
"520460 CAMPESTRE DE GOIAS";1881
"520465 CAMPINACU";2603
"520470 CAMPINORTE";6812
"520480 CAMPO ALEGRE DE GOIAS";3265
"520490 CAMPOS BELOS";11128
"520495 CAMPOS VERDES";5292
"520500 CARMO DO RIO VERDE";5800
"520505 CASTELANDIA";2667
"520510 CATALAO";47342
"520520 CATURAI";3098
"520530 CAVALCANTE";5400
"520540 CERES";16217
"520545 CEZARINA";4544
"520547 CHAPADAO DO CEU";2451
"520549 CIDADE OCIDENTAL";26802
"520551 COCALZINHO DE GOIAS";9758
"520552 COLINAS DO SUL";2320
"520570 CORREGO DO OURO";2160
"520580 CORUMBA DE GOIAS";6638
"520590 CORUMBAIBA";4821
"520620 CRISTALINA";22181
"520630 CRISTIANOPOLIS";2132
"520640 CRIXAS";10342
"520650 CROMINIA";2716
"520660 CUMARI";2285
"520670 DAMIANOPOLIS";2263
"520680 DAMOLANDIA";1900
"520690 DAVINOPOLIS";1564
"520710 DIORAMA";1839
"520725 DOVERLANDIA";5785
"520735 EDEALINA";2801
"520740 EDEIA";7334
"520750 ESTRELA DO NORTE";2334
"520753 FAINA";5338
"520760 FAZENDA NOVA";5174
"520780 FIRMINOPOLIS";7309
"520790 FLORES DE GOIAS";3551
"520800 FORMOSA";51898
"520810 FORMOSO";3983
"520830 DIVINOPOLIS DE GOIAS";3390
"520840 GOIANAPOLIS";7241
"520850 GOIANDIRA";3764
"520860 GOIANESIA";34334
"520870 GOIANIA";808556
"520880 GOIANIRA";12839
"520890 GOIAS";19405
"520910 GOIATUBA";22676
"520915 GOUVELANDIA";2926
"520920 GUAPO";9621
"520929 GUARAITA";2040
"520940 GUARANI DE GOIAS";2979
"520945 GUARINOS";2061
"520960 HEITORAI";2228
"520970 HIDROLANDIA";9225
"520980 HIDROLINA";3217
"520990 IACIARA";7186
"520993 INACIOLANDIA";3670
"520995 INDIARA";8059
"521000 INHUMAS";31769
"521010 IPAMERI";16387
"521020 IPORA";22708
"521030 ISRAELANDIA";2215
"521040 ITABERAI";19411
"521056 ITAGUARI";3257
"521060 ITAGUARU";4194
"521080 ITAJA";4572
"521090 ITAPACI";9669
"521100 ITAPIRAPUA";7650
"521120 ITAPURANGA";19332
"521130 ITARUMA";3751
"521140 ITAUCU";6095
"521150 ITUMBIARA";59668
"521160 IVOLANDIA";2231
"521170 JANDAIA";4613
"521180 JARAGUA";23439
"521190 JATAI";53433
"521200 JAUPACI";2224
"521205 JESUPOLIS";1488
"521210 JOVIANIA";4976
"521220 JUSSARA";14269
"521230 LEOPOLDO DE BULHOES";5438
"521250 LUZIANIA";90701
"521260 MAIRIPOTABA";1790
"521270 MAMBAI";2987
"521280 MARA ROSA";8339
"521290 MARZAGAO";1295
"521295 MATRINCHA";3117
"521300 MAURILANDIA";5991
"521305 MIMOSO DE GOIAS";1916
"521308 MINACU";22882
"521310 MINEIROS";27162
"521340 MOIPORA";1480
"521350 MONTE ALEGRE DE GOIAS";4271
"521370 MONTES CLAROS DE GOIAS";5799
"521375 MONTIVIDIU";5212
"521377 MONTIVIDIU DO NORTE";2253
"521380 MORRINHOS";26890
"521385 MORRO AGUDO DE GOIAS";2000
"521390 MOSSAMEDES";4290
"521400 MOZARLANDIA";7674
"521405 MUNDO NOVO";5512
"521410 MUTUNOPOLIS";2757
"521440 NAZARIO";4777
"521450 NEROPOLIS";12922
"521460 NIQUELANDIA";26229
"521470 NOVA AMERICA";1576
"521480 NOVA AURORA";1503
"521483 NOVA CRIXAS";7371
"521486 NOVA GLORIA";6547
"521487 NOVA IGUACU DE GOIAS";1957
"521490 NOVA ROMA";2458
"521500 NOVA VENEZA";4630
"521520 NOVO BRASIL";3029
"521523 NOVO GAMA";47247
"521525 NOVO PLANALTO";2307
"521530 ORIZONA";9437
"521540 OURO VERDE DE GOIAS";3104
"521550 OUVIDOR";3231
"521560 PADRE BERNARDO";13878
"521565 PALESTINA DE GOIAS";2376
"521570 PALMEIRAS DE GOIAS";12773
"521580 PALMELO";1583
"521590 PALMINOPOLIS";2599
"521600 PANAMA";2028
"521630 PARANAIGUARA";5927
"521640 PARAUNA";7604
"521645 PEROLANDIA";1582
"521680 PETROLINA DE GOIAS";7587
"521690 PILAR DE GOIAS";2384
"521710 PIRACANJUBA";17462
"521720 PIRANHAS";8831
"521730 PIRENOPOLIS";14662
"521740 PIRES DO RIO";19241
"521760 PLANALTINA";46027
"521770 PONTALINA";12147
"521800 PORANGATU";27407
"521805 PORTEIRAO";1933
"521810 PORTELANDIA";2527
"521830 POSSE";16547
"521839 PROFESSOR JAMIL";2363
"521850 QUIRINOPOLIS";26710
"521860 RIALMA";7128
"521870 RIANAPOLIS";3045
"521878 RIO QUENTE";1454
"521880 RIO VERDE";82198
"521890 RUBIATABA";12956
"521900 SANCLERLANDIA";5432
"521910 SANTA BARBARA DE GOIAS";3416
"521920 SANTA CRUZ DE GOIAS";2440
"521925 SANTA FE DE GOIAS";2899
"521930 SANTA HELENA DE GOIAS";24617
"521935 SANTA ISABEL";2605
"521940 SANTA RITA DO ARAGUAIA";3552
"521945 SANTA RITA DO NOVO DESTINO";1952
"521950 SANTA ROSA DE GOIAS";2613
"521960 SANTA TEREZA DE GOIAS";3374
"521970 SANTA TEREZINHA DE GOIAS";8350
"521971 SANTO ANTONIO DA BARRA";2808
"521973 SANTO ANTONIO DE GOIAS";2166
"521975 SANTO ANTONIO DO DESCOBERTO";32560
"521980 SAO DOMINGOS";6189
"521990 SAO FRANCISCO DE GOIAS";4327
"522000 SAO JOAO D'ALIANCA";3926
"522005 SAO JOAO DA PARAUNA";1498
"522010 SAO LUIS DE MONTES BELOS";19153
"522015 SAO LUIZ DO NORTE";2879
"522020 SAO MIGUEL DO ARAGUAIA";15614
"522026 SAO MIGUEL DO PASSA QUATRO";2328
"522028 SAO PATRICIO";1332
"522040 SAO SIMAO";9776
"522045 SENADOR CANEDO";34811
"522050 SERRANOPOLIS";4510
"522060 SILVANIA";14489
"522068 SIMOLANDIA";3986
"522070 SITIO D'ABADIA";1729
"522100 TAQUARAL DE GOIAS";2606
"522108 TERESINA DE GOIAS";1564
"522119 TEREZOPOLIS DE GOIAS";3459
"522130 TRES RANCHOS";2058
"522140 TRINDADE";55949
"522145 TROMBAS";2439
"522150 TURVANIA";3725
"522155 TURVELANDIA";2303
"522157 UIRAPURU";2044
"522160 URUACU";23366
"522170 URUANA";10083
"522180 URUTAI";2204
"522185 VALPARAISO DE GOIAS";62547
"522190 VARJAO";2573
"522200 VIANOPOLIS";7958
"522205 VICENTINOPOLIS";4188
"522220 VILA BOA";2009
"522230 VILA PROPICIO";2819
"530010 BRASILIA";1455836
