"Município";"População de 15 anos ou mais"
"431365 PALMARES DO SUL";8693
"431370 PALMEIRA DAS MISSOES";26140
"431380 PALMITINHO";5517
"431390 PANAMBI";30087
"431395 PANTANO GRANDE";7509
"431400 PARAI";5613
"431402 PARAISO DO SUL";5962
"431403 PARECI NOVO";2903
"431405 PAROBE";38712
"431406 PASSA SETE";3900
"431407 PASSO DO SOBRADO";4861
"431410 PASSO FUNDO";144131
"431413 PAULO BENTO";1806
"431415 PAVERAMA";6480
"431417 PEDRAS ALTAS";1681
"431420 PEDRO OSORIO";6131
"431430 PEJUCARA";3219
"431440 PELOTAS";261915
"431442 PICADA CAFE";4256
"431445 PINHAL";2005
"431446 PINHAL DA SERRA";1654
"431447 PINHAL GRANDE";3486
"431449 PINHEIRINHO DO VALE";3478
"431450 PINHEIRO MACHADO";10254
"431455 PIRAPO";2250
"431460 PIRATINI";15800
"431470 PLANALTO";8234
"431475 POCO DAS ANTAS";1671
"431477 PONTAO";2980
"431478 PONTE PRETA";1499
"431480 PORTAO";23752
"431490 PORTO ALEGRE";1134327
"431500 PORTO LUCENA";4512
"431505 PORTO MAUA";2069
"431507 PORTO VERA CRUZ";1512
"431510 PORTO XAVIER";8324
"431513 POUSO NOVO";1518
"431514 PRESIDENTE LUCENA";2035
"431515 PROGRESSO";4931
"431517 PROTASIO ALVES";1690
"431520 PUTINGA";3430
"431530 QUARAI";17452
"431531 QUATRO IRMAOS";1390
"431532 QUEVEDOS";2140
"431535 QUINZE DE NOVEMBRO";3016
"431540 REDENTORA";6812
"431545 RELVADO";1824
"431550 RESTINGA SECA";12667
"431555 RIO DOS INDIOS";2854
"431560 RIO GRANDE";153691
"431570 RIO PARDO";29456
"431575 RIOZINHO";3356
"431580 ROCA SALES";8424
"431590 RODEIO BONITO";4581
"431595 ROLADOR";2053
"431600 ROLANTE";15324
"431610 RONDA ALTA";8062
"431620 RONDINHA";4566
"431630 ROQUE GONZALES";5742
"431640 ROSARIO DO SUL";30996
"431642 SAGRADA FAMILIA";2036
"431643 SALDANHA MARINHO";2401
"431645 SALTO DO JACUI";8917
"431647 SALVADOR DAS MISSOES";2242
"431650 SALVADOR DO SUL";5391
"431660 SANANDUVA";12700
"431670 SANTA BARBARA DO SUL";7061
"431673 SANTA CECILIA DO SUL";1336
"431675 SANTA CLARA DO SUL";4677
"431680 SANTA CRUZ DO SUL";94839
"431690 SANTA MARIA";207964
"431695 SANTA MARIA DO HERVAL";5056
"431697 SANTA MARGARIDA DO SUL";1746
"431700 SANTANA DA BOA VISTA";6635
"431710 SANT'ANA DO LIVRAMENTO";63320
"431720 SANTA ROSA";54545
"431725 SANTA TEREZA";1479
"431730 SANTA VITORIA DO PALMAR";23904
"431740 SANTIAGO";39062
"431750 SANTO ANGELO";59777
"431755 SANTO ANTONIO DO PALMA";1772
"431760 SANTO ANTONIO DA PATRULHA";31347
"431770 SANTO ANTONIO DAS MISSOES";8832
"431775 SANTO ANTONIO DO PLANALTO";1597
"431780 SANTO AUGUSTO";11176
"431790 SANTO CRISTO";11818
"431795 SANTO EXPEDITO DO SUL";2040
"431800 SAO BORJA";47637
"431805 SAO DOMINGOS DO SUL";2412
"431810 SAO FRANCISCO DE ASSIS";15407
"431820 SAO FRANCISCO DE PAULA";15324
"431830 SAO GABRIEL";46600
"431840 SAO JERONIMO";17027
"431842 SAO JOAO DA URTIGA";3942
"431843 SAO JOAO DO POLESINE";2170
"431844 SAO JORGE";2312
"431845 SAO JOSE DAS MISSOES";2141
"431846 SAO JOSE DO HERVAL";1671
"431848 SAO JOSE DO HORTENCIO";3347
"431849 SAO JOSE DO INHACORA";1854
"431850 SAO JOSE DO NORTE";19944
"431860 SAO JOSE DO OURO";5607
"431861 SAO JOSE DO SUL";1730
"431862 SAO JOSE DOS AUSENTES";2491
"431870 SAO LEOPOLDO";165152
"431880 SAO LOURENCO DO SUL";34747
"431890 SAO LUIZ GONZAGA";26979
"431900 SAO MARCOS";16386
"431910 SAO MARTINHO";4760
"431912 SAO MARTINHO DA SERRA";2598
"431915 SAO MIGUEL DAS MISSOES";5805
"431920 SAO NICOLAU";4381
"431930 SAO PAULO DAS MISSOES";5122
"431935 SAO PEDRO DA SERRA";2617
"431936 SAO PEDRO DAS MISSOES";1458
"431937 SAO PEDRO DO BUTIA";2391
"431940 SAO PEDRO DO SUL";13273
"431950 SAO SEBASTIAO DO CAI";17367
"431960 SAO SEPE";19009
"431970 SAO VALENTIM";2992
"431971 SAO VALENTIM DO SUL";1872
"431973 SAO VALERIO DO SUL";1898
"431975 SAO VENDELINO";1629
"431980 SAO VICENTE DO SUL";6532
"431990 SAPIRANGA";56938
"432000 SAPUCAIA DO SUL";100624
"432010 SARANDI";16803
"432020 SEBERI";8566
"432023 SEDE NOVA";2352
"432026 SEGREDO";5475
"432030 SELBACH";4015
"432032 SENADOR SALGADO FILHO";2285
"432035 SENTINELA DO SUL";4115
"432040 SERAFINA CORREA";11494
"432045 SERIO";1885
"432050 SERTAO";5131
"432055 SERTAO SANTANA";4634
"432057 SETE DE SETEMBRO";1765
"432060 SEVERIANO DE ALMEIDA";3146
"432065 SILVEIRA MARTINS";2003
"432067 SINIMBU";8091
"432070 SOBRADINHO";11123
"432080 SOLEDADE";23118
"432085 TABAI";3250
"432090 TAPEJARA";15659
"432100 TAPERA";8244
"432110 TAPES";12684
"432120 TAQUARA";41972
"432130 TAQUARI";20511
"432132 TAQUARUCU DO SUL";2404
"432135 TAVARES";4323
"432140 TENENTE PORTELA";10391
"432143 TERRA DE AREIA";7665
"432145 TEUTONIA";21982
"432146 TIO HUGO";2158
"432147 TIRADENTES DO SUL";5126
"432149 TOROPI";2454
"432150 TORRES";27296
"432160 TRAMANDAI";31298
"432162 TRAVESSEIRO";1974
"432163 TRES ARROIOS";2490
"432166 TRES CACHOEIRAS";8192
"432170 TRES COROAS";18491
"432180 TRES DE MAIO";19427
"432183 TRES FORQUILHAS";2305
"432185 TRES PALMEIRAS";3453
"432190 TRES PASSOS";19234
"432195 TRINDADE DO SUL";4422
"432200 TRIUNFO";19761
"432210 TUCUNDUVA";4945
"432215 TUNAS";3373
"432218 TUPANCI DO SUL";1260
"432220 TUPANCIRETA";17051
"432225 TUPANDI";3189
"432230 TUPARENDI";7275
"432232 TURUCU";2850
"432234 UBIRETAMA";1886
"432235 UNIAO DA SERRA";1285
"432237 UNISTALDA";1927
"432240 URUGUAIANA";91741
"432250 VACARIA";46645
"432252 VALE VERDE";2616
"432253 VALE DO SOL";8815
"432254 VALE REAL";4126
"432255 VANINI";1647
"432260 VENANCIO AIRES";52992
"432270 VERA CRUZ";19032
"432280 VERANOPOLIS";19046
"432285 VESPASIANO CORREA";1676
"432290 VIADUTOS";4431
"432300 VIAMAO";179481
"432310 VICENTE DUTRA";3992
"432320 VICTOR GRAEFF";2432
"432330 VILA FLORES";2698
"432335 VILA LANGARO";1748
"432340 VILA MARIA";3560
"432345 VILA NOVA DO SUL";3355
"432350 VISTA ALEGRE";2256
"432360 VISTA ALEGRE DO PRATA";1296
"432370 VISTA GAUCHA";2234
"432375 VITORIA DAS MISSOES";2791
"432377 WESTFALIA";2360
"432380 XANGRI-LA";9249
"500020 AGUA CLARA";10224
"500025 ALCINOPOLIS";3466
"500060 AMAMBAI";24037
"500070 ANASTACIO";17643
"500080 ANAURILANDIA";6309
"500085 ANGELICA";6887
"500090 ANTONIO JOAO";5605
"500100 APARECIDA DO TABOADO";17140
"500110 AQUIDAUANA";33121
"500124 ARAL MOREIRA";6785
"500150 BANDEIRANTES";5043
"500190 BATAGUASSU";14671
"500200 BATAYPORA";8039
"500210 BELA VISTA";16252
"500215 BODOQUENA";5808
"500220 BONITO";14180
"500230 BRASILANDIA";8793
"500240 CAARAPO";18276
"500260 CAMAPUA";10515
"500270 CAMPO GRANDE";602420
"500280 CARACOL";3934
"500290 CASSILANDIA";16332
"500295 CHAPADAO DO SUL";14490
"500310 CORGUINHO";3543
"500315 CORONEL SAPUCAIA";9243
"500320 CORUMBA";73964
"500325 COSTA RICA";14883
"500330 COXIM";24539
"500345 DEODAPOLIS";9214
"500348 DOIS IRMAOS DO BURITI";7053
"500350 DOURADINA";3919
"500370 DOURADOS";146535
"500375 ELDORADO";8650
"500380 FATIMA DO SUL";14973
"500390 FIGUEIRAO";2214
"500400 GLORIA DE DOURADOS";7737
"500410 GUIA LOPES DA LAGUNA";7607
"500430 IGUATEMI";10744
"500440 INOCENCIA";5805
"500450 ITAPORA";14694
"500460 ITAQUIRAI";11176
"500470 IVINHEMA";17312
"500480 JAPORA";4601
"500490 JARAGUARI";4624
"500500 JARDIM";17834
"500510 JATEI";2980
"500515 JUTI";4206
"500520 LADARIO";13582
"500525 LAGUNA CARAPA";4480
"500540 MARACAJU";27681
"500560 MIRANDA";17950
"500568 MUNDO NOVO";13052
"500570 NAVIRAI";34613
"500580 NIOAQUE";10278
"500600 NOVA ALVORADA DO SUL";11706
"500620 NOVA ANDRADINA";34025
"500625 NOVO HORIZONTE DO SUL";3730
"500630 PARANAIBA";31289
"500635 PARANHOS";7334
"500640 PEDRO GOMES";6039
"500660 PONTA PORA";55096
"500690 PORTO MURTINHO";10738
"500710 RIBAS DO RIO PARDO";14712
"500720 RIO BRILHANTE";21931
"500730 RIO NEGRO";3847
"500740 RIO VERDE DE MATO GROSSO";14111
"500750 ROCHEDO";3662
"500755 SANTA RITA DO PARDO";5290
"500769 SAO GABRIEL DO OESTE";16492
"500770 SETE QUEDAS";7903
"500780 SELVIRIA";4761
"500790 SIDROLANDIA";30482
"500793 SONORA";10621
"500795 TACURU";6474
"500797 TAQUARUSSU";2636
"500800 TERENOS";12470
"500830 TRES LAGOAS";77209
"500840 VICENTINA";4659
"510010 ACORIZAL";4154
"510020 AGUA BOA";15051
"510025 ALTA FLORESTA";36393
"510030 ALTO ARAGUAIA";11731
"510035 ALTO BOA VISTA";3532
"510040 ALTO GARCAS";7756
"510050 ALTO PARAGUAI";7479
"510060 ALTO TAQUARI";5684
"510080 APIACAS";5828
"510100 ARAGUAIANA";2446
"510120 ARAGUAINHA";850
"510125 ARAPUTANGA";11410
"510130 ARENAPOLIS";7765
"510140 ARIPUANA";12858
"510160 BARAO DE MELGACO";5671
"510170 BARRA DO BUGRES";22823
"510180 BARRA DO GARCAS";43041
"510185 BOM JESUS DO ARAGUAIA";3467
"510190 BRASNORTE";10649
"510250 CACERES";63959
"510260 CAMPINAPOLIS";8568
"510263 CAMPO NOVO DO PARECIS";19682
"510267 CAMPO VERDE";22462
"510268 CAMPOS DE JULIO";3581
"510269 CANABRAVA DO NORTE";3341
"510270 CANARANA";13479
"510279 CARLINDA";8162
"510285 CASTANHEIRA";6002
"510300 CHAPADA DOS GUIMARAES";13039
"510305 CLAUDIA";7869
"510310 COCALINHO";3951
"510320 COLIDER";23378
"510325 COLNIZA";17855
"510330 COMODORO";12679
"510335 CONFRESA";17753
"510336 CONQUISTA D'OESTE";2474
"510337 COTRIGUACU";10276
"510340 CUIABA";421494
"510343 CURVELANDIA";3656
"510345 DENISE";6067
"510350 DIAMANTINO";14853
"510360 DOM AQUINO";6103
"510370 FELIZ NATAL";7211
"510380 FIGUEIROPOLIS D'OESTE";2892
"510385 GAUCHA DO NORTE";4267
"510390 GENERAL CARNEIRO";3437
"510395 GLORIA D'OESTE";2397
"510410 GUARANTA DO NORTE";24250
"510420 GUIRATINGA";10774
"510450 INDIAVAI";1749
"510452 IPIRANGA DO NORTE";3687
"510454 ITANHANGA";3743
"510455 ITAUBA";3272
"510460 ITIQUIRA";8309
"510480 JACIARA";19144
"510490 JANGADA";5313
"510500 JAURU";7544
"510510 JUARA";23925
"510515 JUINA";28680
"510517 JURUENA";7776
"510520 JUSCIMEIRA";8695
"510523 LAMBARI D'OESTE";3975
"510525 LUCAS DO RIO VERDE";33933
"510530 LUCIARA";1579
"510550 VILA BELA DA SANTISSIMA TRINDADE";9757
"510558 MARCELANDIA";8513
"510560 MATUPA";10294
"510562 MIRASSOL D'OESTE";18962
"510590 NOBRES";10825
"510600 NORTELANDIA";4870
"510610 NOSSA SENHORA DO LIVRAMENTO";8781
"510615 NOVA BANDEIRANTES";8590
"510617 NOVA NAZARE";1915
"510618 NOVA LACERDA";3806
"510619 NOVA SANTA HELENA";2575
"510620 NOVA BRASILANDIA";3395
"510621 NOVA CANAA DO NORTE";9055
"510622 NOVA MUTUM";23137
"510623 NOVA OLIMPIA";12082
"510624 NOVA UBIRATA";6181
"510625 NOVA XAVANTINA";14930
"510626 NOVO MUNDO";5210
"510627 NOVO HORIZONTE DO NORTE";2905
"510628 NOVO SAO JOAQUIM";4500
"510629 PARANAITA";7951
"510630 PARANATINGA";13923
"510631 NOVO SANTO ANTONIO";1403
"510637 PEDRA PRETA";11706
"510642 PEIXOTO DE AZEVEDO";21478
"510645 PLANALTO DA SERRA";1976
"510650 POCONE";23028
"510665 PONTAL DO ARAGUAIA";4098
"510670 PONTE BRANCA";1382
"510675 PONTES E LACERDA";30194
"510677 PORTO ALEGRE DO NORTE";7552
"510680 PORTO DOS GAUCHOS";3953
"510682 PORTO ESPERIDIAO";7933
"510685 PORTO ESTRELA";2651
"510700 POXOREO";13021
"510704 PRIMAVERA DO LESTE";38709
"510706 QUERENCIA";9122
"510710 SAO JOSE DOS QUATRO MARCOS";14696
"510715 RESERVA DO CABACAL";1909
"510718 RIBEIRAO CASCALHEIRA";6375
"510719 RIBEIRAOZINHO";1631
"510720 RIO BRANCO";3936
"510724 SANTA CARMEM";2872
"510726 SANTO AFONSO";2253
"510729 SAO JOSE DO POVO";2857
"510730 SAO JOSE DO RIO CLARO";11966
"510735 SAO JOSE DO XINGU";3511
"510740 SAO PEDRO DA CIPA";3012
"510757 RONDOLANDIA";2408
"510760 RONDONOPOLIS";147417
"510770 ROSARIO OESTE";13088
"510774 SANTA CRUZ DO XINGU";1350
"510775 SALTO DO CEU";2937
"510776 SANTA RITA DO TRIVELATO";1673
"510777 SANTA TEREZINHA";5003
"510779 SANTO ANTONIO DO LESTE";2562
"510780 SANTO ANTONIO DO LEVERGER";13517
"510785 SAO FELIX DO ARAGUAIA";7643
"510787 SAPEZAL";12670
"510788 SERRA NOVA DOURADA";1001
"510790 SINOP";82707
"510792 SORRISO";48310
"510794 TABAPORA";7130
"510795 TANGARA DA SERRA";62181
"510800 TAPURAH";7059
"510805 TERRA NOVA DO NORTE";8447
"510810 TESOURO";2608
"510820 TORIXOREU";3260
"510830 UNIAO DO SUL";2612
"510835 VALE DE SAO DOMINGOS";2263
"510840 VARZEA GRANDE";187639
"510850 VERA";7191
"510860 VILA RICA";15119
"510880 NOVA GUARITA";3624
"510885 NOVA MARILANDIA";2133
"510890 NOVA MARINGA";4458
"510895 NOVA MONTE VERDE";5831
"520005 ABADIA DE GOIAS";5132
"520010 ABADIANIA";11626
"520013 ACREUNA";15021
"520015 ADELANDIA";1943
"520017 AGUA FRIA DE GOIAS";3672
"520020 AGUA LIMPA";1602
"520025 AGUAS LINDAS DE GOIAS";107914
"520030 ALEXANIA";17251
"520050 ALOANDIA";1664
"520055 ALTO HORIZONTE";3408
"520060 ALTO PARAISO DE GOIAS";4852
"520080 ALVORADA DO NORTE";5784
"520082 AMARALINA";2611
"520085 AMERICANO DO BRASIL";4255
"520090 AMORINOPOLIS";2829
"520110 ANAPOLIS";255096
"520120 ANHANGUERA";801
"520130 ANICUNS";15827
"520140 APARECIDA DE GOIANIA";334813
"520145 APARECIDA DO RIO DOCE";1878
"520150 APORE";2861
"520160 ARACU";3047
"520170 ARAGARCAS";13689
"520180 ARAGOIANIA";6327
"520215 ARAGUAPAZ";5733
"520235 ARENOPOLIS";2618
"520250 ARUANA";5418
"520260 AURILANDIA";3010
"520280 AVELINOPOLIS";1930
"520310 BALIZA";2854
"520320 BARRO ALTO";6432
"520330 BELA VISTA DE GOIAS";18840
"520340 BOM JARDIM DE GOIAS";6387
"520350 BOM JESUS DE GOIAS";15414
"520355 BONFINOPOLIS";5562
"520357 BONOPOLIS";2266
"520360 BRAZABRANTES";2519
"520380 BRITANIA";4178
"520390 BURITI ALEGRE";7037
"520393 BURITI DE GOIAS";2046
"520396 BURITINOPOLIS";2439
"520400 CABECEIRAS";5311
"520410 CACHOEIRA ALTA";8035
"520420 CACHOEIRA DE GOIAS";1101
"520425 CACHOEIRA DOURADA";6415
"520430 CACU";10240
"520440 CAIAPONIA";13004
"520450 CALDAS NOVAS";52899
"520455 CALDAZINHA";2584
"520460 CAMPESTRE DE GOIAS";2592
"520465 CAMPINACU";2776
"520470 CAMPINORTE";8263
"520480 CAMPO ALEGRE DE GOIAS";4440
"520485 CAMPO LIMPO DE GOIAS";4486
"520490 CAMPOS BELOS";13332
"520495 CAMPOS VERDES";3806
"520500 CARMO DO RIO VERDE";6899
"520505 CASTELANDIA";2811
"520510 CATALAO";67648
"520520 CATURAI";3582
"520530 CAVALCANTE";6265
"520540 CERES";16439
"520545 CEZARINA";5792
"520547 CHAPADAO DO CEU";5084
"520549 CIDADE OCIDENTAL";39514
"520551 COCALZINHO DE GOIAS";12473
"520552 COLINAS DO SUL";2440
"520570 CORREGO DO OURO";2046
"520580 CORUMBA DE GOIAS";7613
"520590 CORUMBAIBA";6326
"520620 CRISTALINA";32494
"520630 CRISTIANOPOLIS";2279
"520640 CRIXAS";11980
"520650 CROMINIA";2824
"520660 CUMARI";2340
"520670 DAMIANOPOLIS";2478
"520680 DAMOLANDIA";2188
"520690 DAVINOPOLIS";1623
"520710 DIORAMA";1987
"520725 DOVERLANDIA";5892
"520735 EDEALINA";2896
"520740 EDEIA";8669
"520750 ESTRELA DO NORTE";2577
"520753 FAINA";5297
"520760 FAZENDA NOVA";4990
"520780 FIRMINOPOLIS";9344
"520790 FLORES DE GOIAS";7511
"520800 FORMOSA";72349
"520810 FORMOSO";3758
"520815 GAMELEIRA DE GOIAS";2435
"520830 DIVINOPOLIS DE GOIAS";3618
"520840 GOIANAPOLIS";7909
"520850 GOIANDIRA";4137
"520860 GOIANESIA";45278
"520870 GOIANIA";1028980
"520880 GOIANIRA";24907
"520890 GOIAS";19331
"520910 GOIATUBA";25071
"520915 GOUVELANDIA";3781
"520920 GUAPO";10528
"520929 GUARAITA";1909
"520940 GUARANI DE GOIAS";3150
"520945 GUARINOS";1811
"520960 HEITORAI";2742
"520970 HIDROLANDIA";13018
"520980 HIDROLINA";3188
"520990 IACIARA";8537
"520993 INACIOLANDIA";4310
"520995 INDIARA";10233
"521000 INHUMAS";37660
"521010 IPAMERI";19211
"521015 IPIRANGA DE GOIAS";2233
"521020 IPORA";24904
"521030 ISRAELANDIA";2306
"521040 ITABERAI";27181
"521056 ITAGUARI";3547
"521060 ITAGUARU";4358
"521080 ITAJA";3898
"521090 ITAPACI";13887
"521100 ITAPIRAPUA";6023
"521120 ITAPURANGA";20679
"521130 ITARUMA";4689
"521140 ITAUCU";6907
"521150 ITUMBIARA";72926
"521160 IVOLANDIA";2150
"521170 JANDAIA";4913
"521180 JARAGUA";31176
"521190 JATAI";66515
"521200 JAUPACI";2320
"521205 JESUPOLIS";1742
"521210 JOVIANIA";5483
"521220 JUSSARA";14759
"521225 LAGOA SANTA";967
"521230 LEOPOLDO DE BULHOES";5956
"521250 LUZIANIA";122615
"521260 MAIRIPOTABA";1914
"521270 MAMBAI";4722
"521280 MARA ROSA";8167
"521290 MARZAGAO";1564
"521295 MATRINCHA";3324
"521300 MAURILANDIA";8278
"521305 MIMOSO DE GOIAS";1966
"521308 MINACU";23551
"521310 MINEIROS";40355
"521340 MOIPORA";1397
"521350 MONTE ALEGRE DE GOIAS";5413
"521370 MONTES CLAROS DE GOIAS";6204
"521375 MONTIVIDIU";7968
"521377 MONTIVIDIU DO NORTE";2840
"521380 MORRINHOS";32429
"521385 MORRO AGUDO DE GOIAS";1843
"521390 MOSSAMEDES";4045
"521400 MOZARLANDIA";10094
"521405 MUNDO NOVO";4787
"521410 MUTUNOPOLIS";2933
"521440 NAZARIO";6123
"521450 NEROPOLIS";18285
"521460 NIQUELANDIA";31157
"521470 NOVA AMERICA";1778
"521480 NOVA AURORA";1636
"521483 NOVA CRIXAS";8897
"521486 NOVA GLORIA";6671
"521487 NOVA IGUACU DE GOIAS";2144
"521490 NOVA ROMA";2548
"521500 NOVA VENEZA";6236
"521520 NOVO BRASIL";2848
"521523 NOVO GAMA";65972
"521525 NOVO PLANALTO";2975
"521530 ORIZONA";11253
"521540 OURO VERDE DE GOIAS";3142
"521550 OUVIDOR";4322
"521560 PADRE BERNARDO";19145
"521565 PALESTINA DE GOIAS";2654
"521570 PALMEIRAS DE GOIAS";18167
"521580 PALMELO";1754
"521590 PALMINOPOLIS";2871
"521600 PANAMA";2076
"521630 PARANAIGUARA";7050
"521640 PARAUNA";8240
"521645 PEROLANDIA";2148
"521680 PETROLINA DE GOIAS";8171
"521690 PILAR DE GOIAS";2179
"521710 PIRACANJUBA";18951
"521720 PIRANHAS";8860
"521730 PIRENOPOLIS";17172
"521740 PIRES DO RIO";22563
"521760 PLANALTINA";56750
"521770 PONTALINA";13444
"521800 PORANGATU";31664
"521805 PORTEIRAO";2465
"521810 PORTELANDIA";2901
"521830 POSSE";22375
"521839 PROFESSOR JAMIL";2473
"521850 QUIRINOPOLIS";33021
"521860 RIALMA";8179
"521870 RIANAPOLIS";3407
"521878 RIO QUENTE";2422
"521880 RIO VERDE";134558
"521890 RUBIATABA";14591
"521900 SANCLERLANDIA";5919
"521910 SANTA BARBARA DE GOIAS";4378
"521920 SANTA CRUZ DE GOIAS";2461
"521925 SANTA FE DE GOIAS";3543
"521930 SANTA HELENA DE GOIAS";28011
"521935 SANTA ISABEL";2960
"521940 SANTA RITA DO ARAGUAIA";5169
"521945 SANTA RITA DO NOVO DESTINO";2459
"521950 SANTA ROSA DE GOIAS";2310
"521960 SANTA TEREZA DE GOIAS";3008
"521970 SANTA TEREZINHA DE GOIAS";7945
"521971 SANTO ANTONIO DA BARRA";3305
"521973 SANTO ANTONIO DE GOIAS";3514
"521975 SANTO ANTONIO DO DESCOBERTO";43601
"521980 SAO DOMINGOS";8029
"521990 SAO FRANCISCO DE GOIAS";4640
"522000 SAO JOAO D'ALIANCA";7111
"522005 SAO JOAO DA PARAUNA";1336
"522010 SAO LUIS DE MONTES BELOS";23637
"522015 SAO LUIZ DO NORTE";3428
"522020 SAO MIGUEL DO ARAGUAIA";16927
"522026 SAO MIGUEL DO PASSA QUATRO";2825
"522028 SAO PATRICIO";1591
"522040 SAO SIMAO";13244
"522045 SENADOR CANEDO";61191
"522050 SERRANOPOLIS";5632
"522060 SILVANIA";14460
"522068 SIMOLANDIA";4592
"522070 SITIO D'ABADIA";1995
"522100 TAQUARAL DE GOIAS";2903
"522108 TERESINA DE GOIAS";2031
"522119 TEREZOPOLIS DE GOIAS";4761
"522130 TRES RANCHOS";2235
"522140 TRINDADE";77839
"522145 TROMBAS";2630
"522150 TURVANIA";3847
"522155 TURVELANDIA";3229
"522157 UIRAPURU";2189
"522160 URUACU";27863
"522170 URUANA";10779
"522180 URUTAI";2399
"522185 VALPARAISO DE GOIAS";95464
"522190 VARJAO";2708
"522200 VIANOPOLIS";9575
"522205 VICENTINOPOLIS";5496
"522220 VILA BOA";3299
"522230 VILA PROPICIO";3513
"530010 BRASILIA";1949598
