id,Município,População de 15 anos ou mais,Ano
320480,SAO JOSE DO CALCADO,8133,2010
320490,SAO MATEUS,80494,2010
320495,SAO ROQUE DO CANAA,8923,2010
320500,SERRA,304886,2010
320501,SOORETAMA,16703,2010
320503,VARGEM ALTA,14244,2010
320506,VENDA NOVA DO IMIGRANTE,15978,2010
320510,VIANA,46882,2010
320515,VILA PAVAO,6750,2010
320517,VILA VALERIO,10580,2010
320520,VILA VELHA,325725,2010
320530,VITORIA,263794,2010
330010,ANGRA DOS REIS,127937,2010
330015,APERIBE,8148,2010
330020,ARARUAMA,85918,2010
330022,AREAL,8848,2010
330023,ARMACAO DOS BUZIOS,20818,2010
330025,ARRAIAL DO CABO,21441,2010
330030,BARRA DO PIRAI,74680,2010
330040,BARRA MANSA,140209,2010
330045,BELFORD ROXO,351895,2010
330050,BOM JARDIM,19777,2010
330060,BOM JESUS DO ITABAPOANA,27736,2010
330070,CABO FRIO,141438,2010
330080,CACHOEIRAS DE MACACU,41960,2010
330090,CAMBUCI,11923,2010
330093,CARAPEBUS,10277,2010
330095,COMENDADOR LEVY GASPARIAN,6375,2010
330100,CAMPOS DOS GOYTACAZES,354473,2010
330110,CANTAGALO,15423,2010
330115,CARDOSO MOREIRA,9862,2010
330120,CARMO,13350,2010
330130,CASIMIRO DE ABREU,26878,2010
330140,CONCEICAO DE MACABU,15954,2010
330150,CORDEIRO,16076,2010
330160,DUAS BARRAS,8402,2010
330170,DUQUE DE CAXIAS,648622,2010
330180,ENGENHEIRO PAULO DE FRONTIN,10622,2010
330185,GUAPIMIRIM,38691,2010
330187,IGUABA GRANDE,17937,2010
330190,ITABORAI,166690,2010
330200,ITAGUAI,82094,2010
330205,ITALVA,11316,2010
330210,ITAOCARA,18526,2010
330220,ITAPERUNA,75833,2010
330225,ITATIAIA,22061,2010
330227,JAPERI,68475,2010
330230,LAJE DO MURIAE,5786,2010
330240,MACAE,158493,2010
330245,MACUCO,3998,2010
330250,MAGE,169871,2010
330260,MANGARATIBA,28227,2010
330270,MARICA,100934,2010
330280,MENDES,14455,2010
330285,MESQUITA,130024,2010
330290,MIGUEL PEREIRA,19551,2010
330300,MIRACEMA,20782,2010
330310,NATIVIDADE,11814,2010
330320,NILOPOLIS,124842,2010
330330,NITEROI,403768,2010
330340,NOVA FRIBURGO,145646,2010
330350,NOVA IGUACU,605186,2010
330360,PARACAMBI,37229,2010
330370,PARAIBA DO SUL,31806,2010
330380,PARATY,27340,2010
330385,PATY DO ALFERES,20079,2010
330390,PETROPOLIS,234462,2010
330395,PINHEIRAL,17647,2010
330400,PIRAI,20401,2010
330410,PORCIUNCULA,13605,2010
330411,PORTO REAL,12476,2010
330412,QUATIS,9794,2010
330414,QUEIMADOS,102873,2010
330415,QUISSAMA,15337,2010
330420,RESENDE,93340,2010
330430,RIO BONITO,42947,2010
330440,RIO CLARO,13306,2010
330450,RIO DAS FLORES,6528,2010
330452,RIO DAS OSTRAS,80420,2010
330455,RIO DE JANEIRO,5059983,2010
330460,SANTA MARIA MADALENA,8014,2010
330470,SANTO ANTONIO DE PADUA,32181,2010
330475,SAO FRANCISCO DE ITABAPOANA,31484,2010
330480,SAO FIDELIS,29741,2010
330490,SAO GONCALO,791040,2010
330500,SAO JOAO DA BARRA,25537,2010
330510,SAO JOAO DE MERITI,353752,2010
330513,SAO JOSE DE UBA,5572,2010
330515,SAO JOSE DO VALE DO RIO PRETO,15496,2010
330520,SAO PEDRO DA ALDEIA,66469,2010
330530,SAO SEBASTIAO DO ALTO,6989,2010
330540,SAPUCAIA,13593,2010
330550,SAQUAREMA,57687,2010
330555,SEROPEDICA,58887,2010
330560,SILVA JARDIM,15889,2010
330570,SUMIDOURO,11616,2010
330575,TANGUA,23152,2010
330580,TERESOPOLIS,127361,2010
330590,TRAJANO DE MORAES,7995,2010
330600,TRES RIOS,60191,2010
330610,VALENCA,56425,2010
330615,VARRE-SAI,7058,2010
330620,VASSOURAS,26708,2010
330630,VOLTA REDONDA,206379,2010
350010,ADAMANTINA,27648,2010
350020,ADOLFO,2884,2010
350030,AGUAI,24856,2010
350040,AGUAS DA PRATA,6146,2010
350050,AGUAS DE LINDOIA,13714,2010
350055,AGUAS DE SANTA BARBARA,4314,2010
350060,AGUAS DE SAO PEDRO,2247,2010
350070,AGUDOS,26496,2010
350075,ALAMBARI,3645,2010
350080,ALFREDO MARCONDES,3210,2010
350090,ALTAIR,2899,2010
350100,ALTINOPOLIS,12272,2010
350110,ALTO ALEGRE,3379,2010
350115,ALUMINIO,12592,2010
350120,ALVARES FLORENCE,3280,2010
350130,ALVARES MACHADO,18384,2010
350140,ALVARO DE CARVALHO,2459,2010
350150,ALVINLANDIA,2264,2010
350160,AMERICANA,171550,2010
350170,AMERICO BRASILIENSE,26231,2010
350180,AMERICO DE CAMPOS,4599,2010
350190,AMPARO,53348,2010
350200,ANALANDIA,3309,2010
350210,ANDRADINA,43852,2010
350220,ANGATUBA,16965,2010
350230,ANHEMBI,4139,2010
350240,ANHUMAS,2881,2010
350250,APARECIDA,27520,2010
350260,APARECIDA D'OESTE,3596,2010
350270,APIAI,18398,2010
350275,ARACARIGUAMA,12369,2010
350280,ARACATUBA,147193,2010
350290,ARACOIABA DA SERRA,21096,2010
350300,ARAMINA,4154,2010
350310,ARANDU,4638,2010
350315,ARAPEI,1897,2010
350320,ARARAQUARA,168570,2010
350330,ARARAS,94700,2010
350335,ARCO-IRIS,1562,2010
350340,AREALVA,6275,2010
350350,AREIAS,2694,2010
350360,AREIOPOLIS,7918,2010
350370,ARIRANHA,6736,2010
350380,ARTUR NOGUEIRA,34062,2010
350390,ARUJA,56037,2010
350395,ASPASIA,1486,2010
350400,ASSIS,75052,2010
350410,ATIBAIA,98221,2010
350420,AURIFLAMA,11584,2010
350430,AVAI,3746,2010
350440,AVANHANDAVA,7618,2010
350450,AVARE,63272,2010
350460,BADY BASSITT,11581,2010
350470,BALBINOS,1095,2010
350480,BALSAMO,6727,2010
350490,BANANAL,7841,2010
350500,BARAO DE ANTONINA,2351,2010
350510,BARBOSA,4860,2010
350520,BARIRI,24728,2010
350530,BARRA BONITA,28879,2010
350535,BARRA DO CHAPEU,3776,2010
350540,BARRA DO TURVO,5432,2010
350550,BARRETOS,89693,2010
350560,BARRINHA,21244,2010
350570,BARUERI,182056,2010
350580,BASTOS,15883,2010
350590,BATATAIS,44814,2010
350600,BAURU,270839,2010
350610,BEBEDOURO,59678,2010
350620,BENTO DE ABREU,2083,2010
350630,BERNARDINO DE CAMPOS,8495,2010
350635,BERTIOGA,34456,2010
350640,BILAC,5794,2010
350650,BIRIGUI,87108,2010
350660,BIRITIBA-MIRIM,21362,2010
350670,BOA ESPERANCA DO SUL,10284,2010
350680,BOCAINA,8445,2010
350690,BOFETE,7293,2010
350700,BOITUVA,37393,2010
350710,BOM JESUS DOS PERDOES,14990,2010
350715,BOM SUCESSO DE ITARARE,2487,2010
350720,BORA,657,2010
350730,BORACEIA,3298,2010
350740,BORBOREMA,11564,2010
350745,BOREBI,1713,2010
350750,BOTUCATU,100129,2010
350760,BRAGANCA PAULISTA,115818,2010
350770,BRAUNA,3992,2010
350775,BREJO ALEGRE,1998,2010
350780,BRODOWSKI,16406,2010
350790,BROTAS,16777,2010
350800,BURI,13275,2010
350810,BURITAMA,12341,2010
350820,BURITIZAL,3283,2010
350830,CABRALIA PAULISTA,3323,2010
350840,CABREUVA,30827,2010
350850,CACAPAVA,65735,2010
350860,CACHOEIRA PAULISTA,23377,2010
350870,CACONDE,14069,2010
350880,CAFELANDIA,13124,2010
350890,CAIABU,3245,2010
350900,CAIEIRAS,65429,2010
350910,CAIUA,3810,2010
350920,CAJAMAR,47938,2010
350925,CAJATI,20215,2010
350930,CAJOBI,7879,2010
350940,CAJURU,17851,2010
350945,CAMPINA DO MONTE ALEGRE,4195,2010
350950,CAMPINAS,865776,2010
350960,CAMPO LIMPO PAULISTA,56621,2010
350970,CAMPOS DO JORDAO,35776,2010
350980,CAMPOS NOVOS PAULISTA,3428,2010
350990,CANANEIA,8887,2010
350995,CANAS,3195,2010
351000,CANDIDO MOTA,23543,2010
351010,CANDIDO RODRIGUES,2217,2010
351015,CANITAR,3095,2010
351020,CAPAO BONITO,34257,2010
351030,CAPELA DO ALTO,12875,2010
351040,CAPIVARI,37019,2010
351050,CARAGUATATUBA,76441,2010
351060,CARAPICUIBA,279477,2010
351070,CARDOSO,9453,2010
351080,CASA BRANCA,20455,2010
351090,CASSIA DOS COQUEIROS,2062,2010
351100,CASTILHO,13641,2010
351110,CATANDUVA,91661,2010
351120,CATIGUA,5655,2010
351130,CEDRAL,6433,2010
351140,CERQUEIRA CESAR,13275,2010
351150,CERQUILHO,31176,2010
351160,CESARIO LANGE,11169,2010
351170,CHARQUEADA,11700,2010
351190,CLEMENTINA,5481,2010
351200,COLINA,13658,2010
351210,COLOMBIA,4645,2010
351220,CONCHAL,19187,2010
351230,CONCHAS,12533,2010
351240,CORDEIROPOLIS,16269,2010
351250,COROADOS,4136,2010
351260,CORONEL MACEDO,3795,2010
351270,CORUMBATAI,2990,2010
351280,COSMOPOLIS,45053,2010
351290,COSMORAMA,5938,2010
351300,COTIA,150624,2010
351310,CRAVINHOS,24600,2010
351320,CRISTAIS PAULISTA,5865,2010
351330,CRUZALIA,1851,2010
351340,CRUZEIRO,60279,2010
351350,CUBATAO,89806,2010
351360,CUNHA,16906,2010
351370,DESCALVADO,24725,2010
351380,DIADEMA,294554,2010
351385,DIRCE REIS,1399,2010
351390,DIVINOLANDIA,9046,2010
351400,DOBRADA,5936,2010
351410,DOIS CORREGOS,19191,2010
351420,DOLCINOPOLIS,1713,2010
351430,DOURADO,6976,2010
351440,DRACENA,34644,2010
351450,DUARTINA,9921,2010
351460,DUMONT,6358,2010
351470,ECHAPORA,4914,2010
351480,ELDORADO,10285,2010
351490,ELIAS FAUSTO,11900,2010
351492,ELISIARIO,2546,2010
351495,EMBAUBA,1967,2010
351500,EMBU DAS ARTES,178249,2010
351510,EMBU-GUACU,46560,2010
351512,EMILIANOPOLIS,2428,2010
351515,ENGENHEIRO COELHO,11665,2010
351518,ESPIRITO SANTO DO PINHAL,33415,2010
351519,ESPIRITO SANTO DO TURVO,3146,2010
351520,ESTRELA D'OESTE,6675,2010
351530,ESTRELA DO NORTE,2034,2010
351535,EUCLIDES DA CUNHA PAULISTA,7075,2010
351540,FARTURA,11905,2010
351550,FERNANDOPOLIS,52948,2010
351560,FERNANDO PRESTES,4557,2010
351565,FERNAO,1233,2010
351570,FERRAZ DE VASCONCELOS,124215,2010
351580,FLORA RICA,1424,2010
351590,FLOREAL,2563,2010
351600,FLORIDA PAULISTA,9083,2010
351610,FLORINIA,2238,2010
351620,FRANCA,247102,2010
351630,FRANCISCO MORATO,110823,2010
351640,FRANCO DA ROCHA,91834,2010
351650,GABRIEL MONTEIRO,2240,2010
351660,GALIA,5560,2010
351670,GARCA,33982,2010
351680,GASTAO VIDIGAL,3371,2010
351685,GAVIAO PEIXOTO,3405,2010
351690,GENERAL SALGADO,8689,2010
351700,GETULINA,7474,2010
351710,GLICERIO,3554,2010
351720,GUAICARA,8181,2010
351730,GUAIMBE,4145,2010
351740,GUAIRA,29479,2010
351750,GUAPIACU,14362,2010
351760,GUAPIARA,13161,2010
351770,GUARA,14813,2010
351780,GUARACAI,6829,2010
351790,GUARACI,7703,2010
351800,GUARANI D'OESTE,1578,2010
351810,GUARANTA,4811,2010
351820,GUARARAPES,24547,2010
351830,GUARAREMA,19711,2010
351840,GUARATINGUETA,89114,2010
351850,GUAREI,9015,2010
351860,GUARIBA,27057,2010
351870,GUARUJA,219367,2010
351880,GUARULHOS,915074,2010
351885,GUATAPARA,5286,2010
351890,GUZOLANDIA,3650,2010
351900,HERCULANDIA,6730,2010
351905,HOLAMBRA,8735,2010
351907,HORTOLANDIA,143034,2010
351910,IACANGA,7754,2010
351920,IACRI,5135,2010
351925,IARAS,3242,2010
351930,IBATE,23330,2010
351940,IBIRA,8832,2010
351950,IBIRAREMA,5156,2010
351960,IBITINGA,42637,2010
351970,IBIUNA,53275,2010
351980,ICEM,5823,2010
351990,IEPE,5984,2010
352000,IGARACU DO TIETE,18144,2010
352010,IGARAPAVA,21935,2010
352020,IGARATA,6667,2010
352030,IGUAPE,21611,2010
352040,ILHABELA,21119,2010
352042,ILHA COMPRIDA,6842,2010
352044,ILHA SOLTEIRA,20493,2010
352050,INDAIATUBA,158987,2010
352060,INDIANA,3888,2010
352070,INDIAPORA,3206,2010
352080,INUBIA PAULISTA,2883,2010
352090,IPAUSSU,10593,2010
352100,IPERO,19547,2010
352110,IPEUNA,4511,2010
352115,IPIGUA,3559,2010
352120,IPORANGA,3087,2010
352130,IPUA,10818,2010
352140,IRACEMAPOLIS,15746,2010
352150,IRAPUA,5710,2010
352160,IRAPURU,5239,2010
352170,ITABERA,13380,2010
352180,ITAI,17065,2010
352190,ITAJOBI,12026,2010
352200,ITAJU,2530,2010
352210,ITANHAEM,65333,2010
352215,ITAOCA,2397,2010
352220,ITAPECERICA DA SERRA,110025,2010
352230,ITAPETININGA,106788,2010
352240,ITAPEVA,65065,2010
352250,ITAPEVI,144996,2010
352260,ITAPIRA,54904,2010
352265,ITAPIRAPUA PAULISTA,2684,2010
352270,ITAPOLIS,32274,2010
352280,ITAPORANGA,10996,2010
352290,ITAPUI,9387,2010
352300,ITAPURA,3291,2010
352310,ITAQUAQUECETUBA,232044,2010
352320,ITARARE,35900,2010
352330,ITARIRI,10959,2010
352340,ITATIBA,80171,2010
352350,ITATINGA,13318,2010
352360,ITIRAPINA,9869,2010
352370,ITIRAPUA,4406,2010
352380,ITOBI,5895,2010
352390,ITU,119856,2010
352400,ITUPEVA,34063,2010
352410,ITUVERAVA,30714,2010
352420,JABORANDI,5186,2010
352430,JABOTICABAL,56761,2010
352440,JACAREI,163934,2010
352450,JACI,4307,2010
352460,JACUPIRANGA,12628,2010
352470,JAGUARIUNA,34814,2010
352480,JALES,38627,2010
352490,JAMBEIRO,4071,2010
352500,JANDIRA,81077,2010
352510,JARDINOPOLIS,28700,2010
352520,JARINU,18260,2010
352530,JAU,103740,2010
352540,JERIQUARA,2365,2010
352550,JOANOPOLIS,9288,2010
352560,JOAO RAMALHO,3158,2010
352570,JOSE BONIFACIO,26028,2010
352580,JULIO MESQUITA,3372,2010
352585,JUMIRIM,2192,2010
352590,JUNDIAI,298407,2010
352600,JUNQUEIROPOLIS,14063,2010
352610,JUQUIA,13998,2010
352620,JUQUITIBA,20793,2010
352630,LAGOINHA,3814,2010
352640,LARANJAL PAULISTA,20029,2010
352650,LAVINIA,4126,2010
352660,LAVRINHAS,4784,2010
352670,LEME,70826,2010
352680,LENCOIS PAULISTA,47785,2010
352690,LIMEIRA,218443,2010
352700,LINDOIA,5305,2010
352710,LINS,56823,2010
352720,LORENA,64158,2010
352725,LOURDES,1714,2010
352730,LOUVEIRA,28826,2010
352740,LUCELIA,14578,2010
352750,LUCIANOPOLIS,1723,2010
352760,LUIS ANTONIO,8356,2010
352770,LUIZIANIA,3981,2010
352780,LUPERCIO,3327,2010
352790,LUTECIA,2145,2010
352800,MACATUBA,12480,2010
352810,MACAUBAL,6323,2010
352820,MACEDONIA,2978,2010
352830,MAGDA,2646,2010
352840,MAIRINQUE,32791,2010
352850,MAIRIPORA,62113,2010
352860,MANDURI,7041,2010
352870,MARABA PAULISTA,2835,2010
352880,MARACAI,10508,2010
352885,MARAPOAMA,2129,2010
352890,MARIAPOLIS,3149,2010
352900,MARILIA,171286,2010
352910,MARINOPOLIS,1692,2010
352920,MARTINOPOLIS,18060,2010
352930,MATAO,61503,2010
352940,MAUA,319179,2010
352950,MENDONCA,3780,2010
352960,MERIDIANO,3117,2010
352965,MESOPOLIS,1480,2010
352970,MIGUELOPOLIS,15616,2010
352980,MINEIROS DO TIETE,9329,2010
352990,MIRACATU,14684,2010
353000,MIRA ESTRELA,2287,2010
353010,MIRANDOPOLIS,19760,2010
353020,MIRANTE DO PARANAPANEMA,13175,2010
353030,MIRASSOL,43401,2010
353040,MIRASSOLANDIA,3400,2010
353050,MOCOCA,52572,2010
353060,MOGI DAS CRUZES,293978,2010
353070,MOGI GUACU,108634,2010
353080,MOGI MIRIM,68910,2010
353090,MOMBUCA,2486,2010
353100,MONCOES,1767,2010
353110,MONGAGUA,33832,2010
353120,MONTE ALEGRE DO SUL,5773,2010
353130,MONTE ALTO,37882,2010
353140,MONTE APRAZIVEL,17718,2010
353150,MONTE AZUL PAULISTA,15128,2010
353160,MONTE CASTELO,3306,2010
353170,MONTEIRO LOBATO,3152,2010
353180,MONTE MOR,36985,2010
353190,MORRO AGUDO,22057,2010
353200,MORUNGABA,9130,2010
353205,MOTUCA,3346,2010
353210,MURUTINGA DO SUL,3386,2010
353215,NANTES,2015,2010
353220,NARANDIBA,3296,2010
353230,NATIVIDADE DA SERRA,5224,2010
353240,NAZARE PAULISTA,12774,2010
353250,NEVES PAULISTA,7368,2010
353260,NHANDEARA,8907,2010
353270,NIPOA,3389,2010
353280,NOVA ALIANCA,4737,2010
353282,NOVA CAMPINA,5951,2010
353284,NOVA CANAA PAULISTA,1748,2010
353286,NOVA CASTILHO,882,2010
353290,NOVA EUROPA,7134,2010
353300,NOVA GRANADA,15215,2010
353310,NOVA GUATAPORANGA,1751,2010
353320,NOVA INDEPENDENCIA,2293,2010
353325,NOVAIS,3491,2010
353330,NOVA LUZITANIA,2702,2010
353340,NOVA ODESSA,40716,2010
353350,NOVO HORIZONTE,29062,2010
353360,NUPORANGA,5400,2010
353370,OCAUCU,3245,2010
353380,OLEO,2123,2010
353390,OLIMPIA,40202,2010
353400,ONDA VERDE,2992,2010
353410,ORIENTE,4918,2010
353420,ORINDIUVA,4322,2010
353430,ORLANDIA,31360,2010
353440,OSASCO,517835,2010
353450,OSCAR BRESSANE,2092,2010
353460,OSVALDO CRUZ,24309,2010
353470,OURINHOS,80807,2010
353475,OUROESTE,6629,2010
353480,OURO VERDE,6007,2010
353490,PACAEMBU,8862,2010
353500,PALESTINA,9000,2010
353510,PALMARES PAULISTA,8385,2010
353520,PALMEIRA D'OESTE,7841,2010
353530,PALMITAL,16940,2010
353540,PANORAMA,11024,2010
353550,PARAGUACU PAULISTA,31963,2010
353560,PARAIBUNA,13320,2010
353570,PARAISO,4723,2010
353580,PARANAPANEMA,13279,2010
353590,PARANAPUA,3038,2010
353600,PARAPUA,8735,2010
353610,PARDINHO,4162,2010
353620,PARIQUERA-ACU,13798,2010
353625,PARISI,1672,2010
353630,PATROCINIO PAULISTA,9952,2010
353640,PAULICEIA,4776,2010
353650,PAULINIA,63519,2010
353657,PAULISTANIA,1381,2010
353660,PAULO DE FARIA,6676,2010
353670,PEDERNEIRAS,31852,2010
353680,PEDRA BELA,4552,2010
353690,PEDRANOPOLIS,2093,2010
353700,PEDREGULHO,12100,2010
353710,PEDREIRA,33099,2010
353715,PEDRINHAS PAULISTA,2343,2010
353720,PEDRO DE TOLEDO,7458,2010
353730,PENAPOLIS,46800,2010
353740,PEREIRA BARRETO,19522,2010
353750,PEREIRAS,5785,2010
353760,PERUIBE,44959,2010
353770,PIACATU,4068,2010
353780,PIEDADE,39616,2010
353790,PILAR DO SUL,19935,2010
353800,PINDAMONHANGABA,112674,2010
353810,PINDORAMA,12109,2010
353820,PINHALZINHO,10320,2010
353830,PIQUEROBI,2822,2010
353850,PIQUETE,11216,2010
353860,PIRACAIA,19603,2010
353870,PIRACICABA,288911,2010
353880,PIRAJU,22309,2010
353890,PIRAJUI,15638,2010
353900,PIRANGI,8661,2010
353910,PIRAPORA DO BOM JESUS,11158,2010
353920,PIRAPOZINHO,19418,2010
353930,PIRASSUNUNGA,55848,2010
353940,PIRATININGA,9387,2010
353950,PITANGUEIRAS,26457,2010
353960,PLANALTO,3444,2010
353970,PLATINA,2416,2010
353980,POA,80303,2010
353990,POLONI,4424,2010
354000,POMPEIA,15901,2010
354010,PONGAI,2869,2010
354020,PONTAL,30073,2010
354025,PONTALINDA,3174,2010
354030,PONTES GESTAL,2015,2010
354040,POPULINA,3411,2010
354050,PORANGABA,6547,2010
354060,PORTO FELIZ,37884,2010
354070,PORTO FERREIRA,40609,2010
354075,POTIM,12295,2010
354080,POTIRENDABA,12621,2010
354085,PRACINHA,1186,2010
354090,PRADOPOLIS,13450,2010
354100,PRAIA GRANDE,199727,2010
354105,PRATANIA,3463,2010
354110,PRESIDENTE ALVES,3278,2010
354120,PRESIDENTE BERNARDES,11099,2010
354130,PRESIDENTE EPITACIO,31816,2010
354140,PRESIDENTE PRUDENTE,164957,2010
354150,PRESIDENTE VENCESLAU,29501,2010
354160,PROMISSAO,27729,2010
354165,QUADRA,2498,2010
354170,QUATA,9818,2010
354180,QUEIROZ,2067,2010
354190,QUELUZ,8019,2010
354200,QUINTANA,4755,2010
354210,RAFARD,6721,2010
354220,RANCHARIA,22632,2010
354230,REDENCAO DA SERRA,2974,2010
354240,REGENTE FEIJO,14694,2010
354250,REGINOPOLIS,4161,2010
354260,REGISTRO,40741,2010
354270,RESTINGA,4813,2010
354280,RIBEIRA,2478,2010
354290,RIBEIRAO BONITO,9213,2010
354300,RIBEIRAO BRANCO,12771,2010
354310,RIBEIRAO CORRENTE,3175,2010
354320,RIBEIRAO DO SUL,3524,2010
354323,RIBEIRAO DOS INDIOS,1757,2010
354325,RIBEIRAO GRANDE,5624,2010
354330,RIBEIRAO PIRES,89482,2010
354340,RIBEIRAO PRETO,482323,2010
354350,RIVERSUL,4668,2010
354360,RIFAINA,2715,2010
354370,RINCAO,7841,2010
354380,RINOPOLIS,8037,2010
354390,RIO CLARO,148983,2010
354400,RIO DAS PEDRAS,22585,2010
354410,RIO GRANDE DA SERRA,32722,2010
354420,RIOLANDIA,7145,2010
354425,ROSANA,14898,2010
354430,ROSEIRA,7296,2010
354440,RUBIACEA,2110,2010
354450,RUBINEIA,2324,2010
354460,SABINO,4155,2010
354470,SAGRES,1872,2010
354480,SALES,4311,2010
354490,SALES OLIVEIRA,8430,2010
354500,SALESOPOLIS,11757,2010
354510,SALMOURAO,3747,2010
354515,SALTINHO,5762,2010
354520,SALTO,82749,2010
354530,SALTO DE PIRAPORA,29984,2010
354540,SALTO GRANDE,6673,2010
354550,SANDOVALINA,2755,2010
354560,SANTA ADELIA,11240,2010
354570,SANTA ALBERTINA,4702,2010
354580,SANTA BARBARA D'OESTE,144582,2010
354600,SANTA BRANCA,10679,2010
354610,SANTA CLARA D'OESTE,1693,2010
354620,SANTA CRUZ DA CONCEICAO,3191,2010
354625,SANTA CRUZ DA ESPERANCA,1477,2010
354630,SANTA CRUZ DAS PALMEIRAS,23047,2010
354640,SANTA CRUZ DO RIO PARDO,34235,2010
354650,SANTA ERNESTINA,4296,2010
354660,SANTA FE DO SUL,23912,2010
354670,SANTA GERTRUDES,16523,2010
354680,SANTA ISABEL,38492,2010
354690,SANTA LUCIA,6258,2010
354700,SANTA MARIA DA SERRA,4112,2010
354710,SANTA MERCEDES,2197,2010
354720,SANTANA DA PONTE PENSA,1401,2010
354730,SANTANA DE PARNAIBA,81700,2010
354740,SANTA RITA D'OESTE,2158,2010
354750,SANTA RITA DO PASSA QUATRO,21404,2010
354760,SANTA ROSA DE VITERBO,18853,2010
354765,SANTA SALETE,1213,2010
354770,SANTO ANASTACIO,16227,2010
354780,SANTO ANDRE,546325,2010
354790,SANTO ANTONIO DA ALEGRIA,4967,2010
354800,SANTO ANTONIO DE POSSE,15810,2010
354805,SANTO ANTONIO DO ARACANGUA,6020,2010
354810,SANTO ANTONIO DO JARDIM,4742,2010
354820,SANTO ANTONIO DO PINHAL,4915,2010
354830,SANTO EXPEDITO,2252,2010
354840,SANTOPOLIS DO AGUAPEI,3321,2010
354850,SANTOS,347624,2010
354860,SAO BENTO DO SAPUCAI,8173,2010
354870,SAO BERNARDO DO CAMPO,603268,2010
354880,SAO CAETANO DO SUL,125572,2010
354890,SAO CARLOS,178009,2010
354900,SAO FRANCISCO,2246,2010
354910,SAO JOAO DA BOA VISTA,67674,2010
354920,SAO JOAO DAS DUAS PONTES,2033,2010
354925,SAO JOAO DE IRACEMA,1438,2010
354930,SAO JOAO DO PAU D'ALHO,1737,2010
354940,SAO JOAQUIM DA BARRA,36736,2010
354950,SAO JOSE DA BELA VISTA,6166,2010
354960,SAO JOSE DO BARREIRO,3018,2010
354970,SAO JOSE DO RIO PARDO,41792,2010
354980,SAO JOSE DO RIO PRETO,332053,2010
354990,SAO JOSE DOS CAMPOS,491089,2010
354995,SAO LOURENCO DA SERRA,10520,2010
355000,SAO LUIS DO PARAITINGA,8226,2010
355010,SAO MANUEL,29649,2010
355020,SAO MIGUEL ARCANJO,23364,2010
355030,SAO PAULO,8878593,2010
355040,SAO PEDRO,24959,2010
355050,SAO PEDRO DO TURVO,5453,2010
355060,SAO ROQUE,61844,2010
355070,SAO SEBASTIAO,55172,2010
355080,SAO SEBASTIAO DA GRAMA,9413,2010
355090,SAO SIMAO,11196,2010
355100,SAO VICENTE,255227,2010
355110,SARAPUI,6750,2010
355120,SARUTAIA,2708,2010
355130,SEBASTIANOPOLIS DO SUL,2505,2010
355140,SERRA AZUL,6538,2010
355150,SERRANA,29275,2010
355160,SERRA NEGRA,21423,2010
355170,SERTAOZINHO,86337,2010
355180,SETE BARRAS,9441,2010
355190,SEVERINIA,11770,2010
355200,SILVEIRAS,4366,2010
355210,SOCORRO,29784,2010
355220,SOROCABA,459620,2010
355230,SUD MENNUCCI,5836,2010
355240,SUMARE,185818,2010
355250,SUZANO,196505,2010
355255,SUZANAPOLIS,2640,2010
355260,TABAPUA,9182,2010
355270,TABATINGA,11208,2010
355280,TABOAO DA SERRA,185506,2010
355290,TACIBA,4451,2010
355300,TAGUAI,8281,2010
355310,TAIACU,4601,2010
355320,TAIUVA,4449,2010
355330,TAMBAU,17507,2010
355340,TANABI,19711,2010
355350,TAPIRAI,5795,2010
355360,TAPIRATIBA,10069,2010
355365,TAQUARAL,2123,2010
355370,TAQUARITINGA,42493,2010
355380,TAQUARITUBA,17114,2010
355385,TAQUARIVAI,3671,2010
355390,TARABAI,5018,2010
355395,TARUMA,9851,2010
355400,TATUI,82392,2010
355410,TAUBATE,217407,2010
355420,TEJUPA,3482,2010
355430,TEODORO SAMPAIO,16118,2010
355440,TERRA ROXA,6618,2010
355450,TIETE,29061,2010
355460,TIMBURI,2069,2010
355465,TORRE DE PEDRA,1735,2010
355470,TORRINHA,7529,2010
355475,TRABIJU,1174,2010
355480,TREMEMBE,28600,2010
355490,TRES FRONTEIRAS,4393,2010
355495,TUIUTI,4797,2010
355500,TUPA,51068,2010
355510,TUPI PAULISTA,10956,2010
355520,TURIUBA,1599,2010
355530,TURMALINA,1667,2010
355535,UBARANA,3929,2010
355540,UBATUBA,59138,2010
355550,UBIRAJARA,3398,2010
355560,UCHOA,7680,2010
355570,UNIAO PAULISTA,1240,2010
355580,URANIA,7234,2010
355590,URU,1015,2010
355600,URUPES,10444,2010
355610,VALENTIM GENTIL,8761,2010
355620,VALINHOS,86504,2010
355630,VALPARAISO,15723,2010
355635,VARGEM,6892,2010
355640,VARGEM GRANDE DO SUL,30624,2010
355645,VARGEM GRANDE PAULISTA,32229,2010
355650,VARZEA PAULISTA,81897,2010
355660,VERA CRUZ,8488,2010
355670,VINHEDO,50753,2010
355680,VIRADOURO,13601,2010
355690,VISTA ALEGRE DO ALTO,5402,2010
355695,VITORIA BRASIL,1416,2010
355700,VOTORANTIM,83366,2010
355710,VOTUPORANGA,69722,2010
355715,ZACARIAS,1864,2010
355720,CHAVANTES,9271,2010
355730,ESTIVA GERBI,7845,2010
410010,ABATIA,6038,2010
410020,ADRIANOPOLIS,4601,2010
410030,AGUDOS DO SUL,6147,2010
